student_id,academic_year,year_outcome,status,status_change_at,programme_year_next,avg_mark,modules_passed,modules_total
5037,1047-48,pass,enrolled,1048-09-01,2.0,63.85,4,4
5038,1047-48,fail,repeating,1048-09-01,1.0,45.15,3,4
5039,1047-48,pass,withdrawn,1048-09-01,,59.8,4,4
5040,1047-48,pass,enrolled,1048-09-01,2.0,51.4,2,2
5041,1047-48,pass,enrolled,1048-09-01,2.0,77.42,4,4
5042,1047-48,pass,enrolled,1048-09-01,2.0,52.7,3,3
5043,1047-48,pass,enrolled,1048-09-01,2.0,71.35,4,4
5044,1047-48,pass,enrolled,1048-09-01,2.0,74.25,4,4
5045,1047-48,pass,enrolled,1048-09-01,2.0,53.0,3,3
5046,1047-48,pass,enrolled,1048-09-01,2.0,70.65,4,4
5047,1047-48,pass,enrolled,1048-09-01,2.0,51.3,1,1
5048,1047-48,pass,enrolled,1048-09-01,2.0,77.05,4,4
5049,1047-48,pass,enrolled,1048-09-01,2.0,57.45,2,2
505,1047-48,pass,enrolled,1048-09-01,2.0,65.4,1,1
5050,1047-48,pass,enrolled,1048-09-01,2.0,50.83,4,4
5051,1047-48,pass,enrolled,1048-09-01,2.0,59.92,4,4
5052,1047-48,pass,enrolled,1048-09-01,2.0,66.95,4,4
5053,1047-48,fail,repeating,1048-09-01,1.0,35.95,1,2
5054,1047-48,pass,enrolled,1048-09-01,2.0,69.1,4,4
5055,1047-48,pass,enrolled,1048-09-01,2.0,45.58,4,4
5056,1047-48,pass,enrolled,1048-09-01,2.0,56.65,4,4
5057,1047-48,pass,enrolled,1048-09-01,2.0,65.4,4,4
5058,1047-48,pass,enrolled,1048-09-01,2.0,62.5,4,4
5059,1047-48,pass,enrolled,1048-09-01,2.0,55.5,4,4
506,1047-48,pass,enrolled,1048-09-01,3.0,59.88,4,4
5060,1047-48,pass,enrolled,1048-09-01,2.0,55.7,1,1
5061,1047-48,pass,enrolled,1048-09-01,2.0,57.25,2,2
5062,1047-48,pass,enrolled,1048-09-01,2.0,65.2,4,4
5063,1047-48,fail,withdrawn,1048-09-01,,50.98,3,4
5064,1047-48,pass,enrolled,1048-09-01,2.0,64.5,3,3
5065,1047-48,pass,withdrawn,1048-09-01,,67.65,2,2
5066,1047-48,pass,enrolled,1048-09-01,2.0,75.1,2,2
5067,1047-48,pass,enrolled,1048-09-01,2.0,60.9,4,4
5068,1047-48,pass,enrolled,1048-09-01,2.0,61.65,2,2
5069,1047-48,pass,enrolled,1048-09-01,2.0,72.3,4,4
5070,1047-48,pass,enrolled,1048-09-01,2.0,48.0,1,1
5071,1047-48,pass,enrolled,1048-09-01,2.0,58.98,4,4
5072,1047-48,pass,enrolled,1048-09-01,2.0,63.8,2,2
5073,1047-48,pass,enrolled,1048-09-01,2.0,68.9,4,4
5074,1047-48,pass,enrolled,1048-09-01,2.0,60.38,4,4
5075,1047-48,pass,enrolled,1048-09-01,2.0,68.65,2,2
5076,1047-48,pass,enrolled,1048-09-01,2.0,43.7,2,2
5077,1047-48,pass,enrolled,1048-09-01,2.0,78.2,2,2
5078,1047-48,pass,enrolled,1048-09-01,2.0,69.0,3,3
5079,1047-48,pass,enrolled,1048-09-01,2.0,72.58,4,4
5080,1047-48,pass,enrolled,1048-09-01,2.0,72.47,4,4
5081,1047-48,pass,enrolled,1048-09-01,2.0,46.5,3,3
5082,1047-48,pass,enrolled,1048-09-01,2.0,55.12,4,4
5083,1047-48,pass,enrolled,1048-09-01,2.0,73.35,2,2
5084,1047-48,pass,enrolled,1048-09-01,2.0,50.6,1,1
5085,1047-48,pass,enrolled,1048-09-01,2.0,64.7,1,1
5086,1047-48,fail,repeating,1048-09-01,1.0,40.88,3,4
5087,1047-48,pass,enrolled,1048-09-01,2.0,40.2,1,1
5088,1047-48,pass,enrolled,1048-09-01,2.0,74.1,1,1
5089,1047-48,pass,enrolled,1048-09-01,2.0,76.4,4,4
5090,1047-48,pass,withdrawn,1048-09-01,,83.15,4,4
5091,1047-48,pass,enrolled,1048-09-01,2.0,70.2,1,1
5092,1047-48,fail,repeating,1048-09-01,1.0,52.12,3,4
5093,1047-48,pass,enrolled,1048-09-01,2.0,50.03,3,3
5094,1047-48,pass,enrolled,1048-09-01,2.0,56.2,3,3
5095,1047-48,pass,enrolled,1048-09-01,2.0,58.15,4,4
5096,1047-48,pass,enrolled,1048-09-01,2.0,86.2,1,1
5097,1047-48,pass,enrolled,1048-09-01,2.0,56.83,4,4
5098,1047-48,pass,enrolled,1048-09-01,2.0,77.1,4,4
5099,1047-48,pass,enrolled,1048-09-01,2.0,95.6,1,1
510,1047-48,pass,enrolled,1048-09-01,3.0,50.67,4,4
5100,1047-48,pass,enrolled,1048-09-01,2.0,69.85,4,4
5101,1047-48,pass,enrolled,1048-09-01,2.0,75.97,4,4
5102,1047-48,pass,enrolled,1048-09-01,2.0,49.0,2,2
5103,1047-48,pass,enrolled,1048-09-01,2.0,58.58,4,4
5104,1047-48,pass,enrolled,1048-09-01,2.0,70.65,4,4
5105,1047-48,pass,enrolled,1048-09-01,2.0,83.0,1,1
5106,1047-48,pass,enrolled,1048-09-01,2.0,43.5,4,4
5107,1047-48,pass,enrolled,1048-09-01,2.0,67.6,4,4
5108,1047-48,pass,enrolled,1048-09-01,2.0,59.02,4,4
5109,1047-48,fail,repeating,1048-09-01,1.0,52.3,3,4
511,1047-48,pass,enrolled,1048-09-01,3.0,69.38,4,4
5110,1047-48,pass,enrolled,1048-09-01,2.0,79.9,2,2
5111,1047-48,fail,repeating,1048-09-01,1.0,42.02,3,4
5112,1047-48,fail,withdrawn,1048-09-01,,48.48,3,4
5113,1047-48,pass,enrolled,1048-09-01,2.0,54.25,4,4
5114,1047-48,pass,enrolled,1048-09-01,2.0,70.85,2,2
5115,1047-48,pass,enrolled,1048-09-01,2.0,50.7,2,2
5116,1047-48,pass,enrolled,1048-09-01,2.0,68.65,4,4
5117,1047-48,pass,enrolled,1048-09-01,2.0,83.95,4,4
5118,1047-48,pass,enrolled,1048-09-01,2.0,53.5,2,2
5119,1047-48,pass,enrolled,1048-09-01,2.0,64.28,4,4
5120,1047-48,fail,withdrawn,1048-09-01,,30.8,0,1
5121,1047-48,pass,enrolled,1048-09-01,2.0,95.5,1,1
5122,1047-48,pass,enrolled,1048-09-01,2.0,61.75,4,4
5123,1047-48,pass,enrolled,1048-09-01,2.0,78.4,1,1
5124,1047-48,pass,enrolled,1048-09-01,2.0,52.73,4,4
5125,1047-48,pass,enrolled,1048-09-01,2.0,50.45,2,2
5126,1047-48,pass,withdrawn,1048-09-01,,64.15,2,2
5127,1047-48,pass,enrolled,1048-09-01,2.0,87.95,4,4
5128,1047-48,pass,enrolled,1048-09-01,2.0,46.9,1,1
5129,1047-48,pass,enrolled,1048-09-01,2.0,64.75,4,4
5130,1047-48,pass,enrolled,1048-09-01,2.0,66.92,4,4
5131,1047-48,pass,enrolled,1048-09-01,2.0,70.97,4,4
5132,1047-48,pass,enrolled,1048-09-01,2.0,43.38,4,4
5133,1047-48,pass,enrolled,1048-09-01,2.0,77.9,1,1
5134,1047-48,pass,enrolled,1048-09-01,2.0,60.8,2,2
5135,1047-48,pass,enrolled,1048-09-01,2.0,68.02,4,4
5136,1047-48,pass,enrolled,1048-09-01,2.0,58.5,2,2
5137,1047-48,pass,enrolled,1048-09-01,2.0,81.15,4,4
5138,1047-48,fail,withdrawn,1048-09-01,,34.8,1,3
5139,1047-48,pass,enrolled,1048-09-01,2.0,75.1,1,1
514,1047-48,pass,enrolled,1048-09-01,3.0,62.98,4,4
5140,1047-48,pass,enrolled,1048-09-01,2.0,62.6,1,1
5141,1047-48,pass,enrolled,1048-09-01,2.0,74.92,4,4
5142,1047-48,pass,enrolled,1048-09-01,2.0,61.6,1,1
5143,1047-48,pass,enrolled,1048-09-01,2.0,53.67,4,4
5144,1047-48,pass,withdrawn,1048-09-01,,80.9,2,2
5145,1047-48,pass,enrolled,1048-09-01,2.0,69.03,4,4
5146,1047-48,pass,enrolled,1048-09-01,2.0,74.35,2,2
5147,1047-48,fail,repeating,1048-09-01,1.0,41.77,2,4
5148,1047-48,pass,enrolled,1048-09-01,2.0,62.0,2,2
5149,1047-48,pass,enrolled,1048-09-01,2.0,49.95,2,2
5150,1047-48,pass,enrolled,1048-09-01,2.0,71.0,4,4
5151,1047-48,pass,enrolled,1048-09-01,2.0,42.57,3,3
5152,1047-48,pass,enrolled,1048-09-01,2.0,51.92,4,4
5153,1047-48,pass,enrolled,1048-09-01,2.0,73.33,4,4
5154,1047-48,pass,enrolled,1048-09-01,2.0,56.97,3,3
5155,1047-48,fail,withdrawn,1048-09-01,,39.23,2,4
5156,1047-48,pass,enrolled,1048-09-01,2.0,53.85,4,4
5157,1047-48,pass,enrolled,1048-09-01,2.0,69.58,4,4
5158,1047-48,pass,enrolled,1048-09-01,2.0,62.2,1,1
5159,1047-48,pass,enrolled,1048-09-01,2.0,77.8,4,4
516,1047-48,fail,repeating,1048-09-01,2.0,45.75,1,2
5160,1047-48,pass,enrolled,1048-09-01,2.0,61.8,1,1
5161,1047-48,fail,withdrawn,1048-09-01,,41.0,1,2
5162,1047-48,pass,enrolled,1048-09-01,2.0,79.7,2,2
5163,1047-48,pass,enrolled,1048-09-01,2.0,66.7,1,1
5164,1047-48,fail,repeating,1048-09-01,1.0,43.15,1,2
5165,1047-48,pass,enrolled,1048-09-01,2.0,57.73,4,4
5166,1047-48,pass,enrolled,1048-09-01,2.0,42.3,1,1
5167,1047-48,pass,enrolled,1048-09-01,2.0,59.85,4,4
5168,1047-48,pass,enrolled,1048-09-01,2.0,60.98,4,4
5169,1047-48,pass,enrolled,1048-09-01,2.0,63.25,4,4
5170,1047-48,pass,enrolled,1048-09-01,2.0,65.25,2,2
5171,1047-48,pass,enrolled,1048-09-01,2.0,64.28,4,4
5172,1047-48,pass,enrolled,1048-09-01,2.0,75.58,4,4
5173,1047-48,pass,enrolled,1048-09-01,2.0,58.2,2,2
5174,1047-48,pass,enrolled,1048-09-01,2.0,58.6,1,1
5175,1047-48,pass,enrolled,1048-09-01,2.0,44.8,1,1
5176,1047-48,pass,enrolled,1048-09-01,2.0,58.5,2,2
5177,1047-48,fail,withdrawn,1048-09-01,,46.9,3,4
5178,1047-48,pass,withdrawn,1048-09-01,,75.6,2,2
5179,1047-48,pass,enrolled,1048-09-01,2.0,78.9,1,1
5180,1047-48,pass,enrolled,1048-09-01,2.0,51.9,1,1
5181,1047-48,pass,enrolled,1048-09-01,2.0,56.67,4,4
5182,1047-48,pass,enrolled,1048-09-01,2.0,62.88,4,4
5183,1047-48,pass,enrolled,1048-09-01,2.0,63.22,4,4
5184,1047-48,pass,enrolled,1048-09-01,2.0,76.25,2,2
5185,1047-48,pass,enrolled,1048-09-01,2.0,51.7,1,1
5186,1047-48,fail,repeating,1048-09-01,1.0,49.88,3,4
5187,1047-48,pass,enrolled,1048-09-01,2.0,46.4,1,1
5188,1047-48,pass,enrolled,1048-09-01,2.0,55.6,3,3
5189,1047-48,pass,enrolled,1048-09-01,2.0,64.75,2,2
519,1047-48,pass,enrolled,1048-09-01,3.0,61.32,4,4
5190,1047-48,pass,enrolled,1048-09-01,2.0,52.67,3,3
5191,1047-48,fail,repeating,1048-09-01,1.0,54.0,3,4
5192,1047-48,pass,enrolled,1048-09-01,2.0,76.5,1,1
5193,1047-48,pass,enrolled,1048-09-01,2.0,59.3,1,1
5194,1047-48,pass,enrolled,1048-09-01,2.0,48.5,3,3
5195,1047-48,pass,enrolled,1048-09-01,2.0,47.38,4,4
5196,1047-48,pass,withdrawn,1048-09-01,,52.57,3,3
5197,1047-48,pass,enrolled,1048-09-01,2.0,71.1,1,1
5198,1047-48,pass,enrolled,1048-09-01,2.0,51.4,1,1
5199,1047-48,pass,enrolled,1048-09-01,2.0,56.6,4,4
520,1047-48,pass,enrolled,1048-09-01,3.0,57.2,4,4
5200,1047-48,pass,enrolled,1048-09-01,2.0,62.73,3,3
5201,1047-48,pass,enrolled,1048-09-01,2.0,72.55,4,4
5202,1047-48,pass,enrolled,1048-09-01,2.0,65.28,4,4
5203,1047-48,pass,enrolled,1048-09-01,2.0,77.1,1,1
5204,1047-48,pass,enrolled,1048-09-01,2.0,63.3,4,4
5205,1047-48,pass,enrolled,1048-09-01,2.0,49.9,3,3
5206,1047-48,pass,enrolled,1048-09-01,2.0,55.2,2,2
5207,1047-48,pass,enrolled,1048-09-01,2.0,66.55,4,4
5208,1047-48,pass,enrolled,1048-09-01,2.0,73.77,3,3
5209,1047-48,pass,enrolled,1048-09-01,2.0,51.97,3,3
5210,1047-48,pass,enrolled,1048-09-01,2.0,49.2,2,2
5211,1047-48,fail,withdrawn,1048-09-01,,52.88,3,4
5212,1047-48,pass,enrolled,1048-09-01,2.0,56.83,4,4
5213,1047-48,pass,enrolled,1048-09-01,2.0,43.2,1,1
5214,1047-48,pass,enrolled,1048-09-01,2.0,82.25,2,2
5215,1047-48,pass,enrolled,1048-09-01,2.0,73.7,4,4
5216,1047-48,pass,enrolled,1048-09-01,2.0,68.7,1,1
5217,1047-48,pass,enrolled,1048-09-01,2.0,45.3,4,4
5218,1047-48,pass,enrolled,1048-09-01,2.0,60.48,4,4
5219,1047-48,pass,enrolled,1048-09-01,2.0,57.1,3,3
522,1047-48,pass,enrolled,1048-09-01,3.0,62.65,4,4
5220,1047-48,pass,enrolled,1048-09-01,2.0,70.35,4,4
5221,1047-48,pass,enrolled,1048-09-01,2.0,68.12,4,4
5222,1047-48,pass,withdrawn,1048-09-01,,68.67,4,4
5223,1047-48,pass,enrolled,1048-09-01,2.0,71.67,4,4
5224,1047-48,pass,enrolled,1048-09-01,2.0,85.65,4,4
5225,1047-48,pass,enrolled,1048-09-01,2.0,49.88,4,4
5226,1047-48,pass,enrolled,1048-09-01,2.0,65.5,3,3
5227,1047-48,pass,enrolled,1048-09-01,2.0,41.1,1,1
5228,1047-48,pass,enrolled,1048-09-01,2.0,64.05,2,2
5229,1047-48,pass,enrolled,1048-09-01,2.0,60.55,4,4
5230,1047-48,pass,enrolled,1048-09-01,2.0,62.1,2,2
5231,1047-48,pass,enrolled,1048-09-01,2.0,70.78,4,4
5232,1047-48,pass,enrolled,1048-09-01,2.0,73.5,4,4
5233,1047-48,pass,enrolled,1048-09-01,2.0,63.25,2,2
5234,1047-48,pass,enrolled,1048-09-01,2.0,69.7,2,2
5235,1047-48,pass,withdrawn,1048-09-01,,90.3,1,1
5236,1047-48,pass,enrolled,1048-09-01,2.0,66.33,4,4
5237,1047-48,pass,enrolled,1048-09-01,2.0,71.72,4,4
5238,1047-48,pass,enrolled,1048-09-01,2.0,74.22,4,4
5239,1047-48,fail,withdrawn,1048-09-01,,54.45,3,4
524,1047-48,pass,enrolled,1048-09-01,3.0,62.3,1,1
5240,1047-48,pass,enrolled,1048-09-01,2.0,71.4,1,1
5241,1047-48,pass,enrolled,1048-09-01,2.0,67.85,2,2
5242,1047-48,fail,withdrawn,1048-09-01,,52.27,3,4
5243,1047-48,pass,enrolled,1048-09-01,2.0,64.35,2,2
5244,1047-48,fail,repeating,1048-09-01,1.0,47.88,3,4
5245,1047-48,pass,enrolled,1048-09-01,2.0,67.45,4,4
5246,1047-48,pass,enrolled,1048-09-01,2.0,83.67,4,4
5247,1047-48,pass,enrolled,1048-09-01,2.0,71.6,2,2
5248,1047-48,pass,enrolled,1048-09-01,2.0,69.42,4,4
5249,1047-48,fail,withdrawn,1048-09-01,,47.6,3,4
525,1047-48,pass,enrolled,1048-09-01,3.0,78.95,4,4
5250,1047-48,pass,enrolled,1048-09-01,2.0,71.85,4,4
5251,1047-48,pass,enrolled,1048-09-01,2.0,72.6,1,1
5252,1047-48,pass,enrolled,1048-09-01,2.0,73.0,1,1
5253,1047-48,pass,enrolled,1048-09-01,2.0,52.95,2,2
5254,1047-48,pass,enrolled,1048-09-01,2.0,81.25,2,2
5255,1047-48,pass,enrolled,1048-09-01,2.0,54.45,2,2
5256,1047-48,pass,enrolled,1048-09-01,2.0,63.9,1,1
5257,1047-48,pass,enrolled,1048-09-01,2.0,59.7,1,1
5258,1047-48,pass,enrolled,1048-09-01,2.0,48.88,4,4
5259,1047-48,pass,enrolled,1048-09-01,2.0,53.3,4,4
5260,1047-48,fail,repeating,1048-09-01,1.0,48.52,3,4
5261,1047-48,pass,enrolled,1048-09-01,2.0,83.63,3,3
5262,1047-48,pass,enrolled,1048-09-01,2.0,70.92,4,4
5263,1047-48,pass,enrolled,1048-09-01,2.0,75.5,1,1
5264,1047-48,pass,enrolled,1048-09-01,2.0,61.97,4,4
5265,1047-48,pass,enrolled,1048-09-01,2.0,50.4,4,4
5266,1047-48,pass,enrolled,1048-09-01,2.0,65.9,3,3
5267,1047-48,pass,enrolled,1048-09-01,2.0,76.4,4,4
5268,1047-48,pass,enrolled,1048-09-01,2.0,79.47,4,4
5269,1047-48,pass,enrolled,1048-09-01,2.0,59.8,2,2
5270,1047-48,pass,enrolled,1048-09-01,2.0,71.3,1,1
5271,1047-48,pass,enrolled,1048-09-01,2.0,78.58,4,4
5272,1047-48,pass,enrolled,1048-09-01,2.0,49.05,4,4
5273,1047-48,fail,withdrawn,1048-09-01,,49.0,3,4
5274,1047-48,pass,enrolled,1048-09-01,2.0,54.6,1,1
5275,1047-48,pass,enrolled,1048-09-01,2.0,53.85,2,2
5276,1047-48,pass,enrolled,1048-09-01,2.0,84.5,1,1
5277,1047-48,pass,enrolled,1048-09-01,2.0,49.6,1,1
5278,1047-48,fail,withdrawn,1048-09-01,,52.3,3,4
5279,1047-48,pass,enrolled,1048-09-01,2.0,50.7,1,1
5280,1047-48,pass,enrolled,1048-09-01,2.0,74.28,4,4
5281,1047-48,pass,enrolled,1048-09-01,2.0,59.57,3,3
5282,1047-48,pass,enrolled,1048-09-01,2.0,53.9,4,4
5283,1047-48,pass,enrolled,1048-09-01,2.0,53.75,4,4
5284,1047-48,pass,enrolled,1048-09-01,2.0,63.9,2,2
5285,1047-48,pass,enrolled,1048-09-01,2.0,68.75,4,4
5286,1047-48,pass,enrolled,1048-09-01,2.0,54.6,1,1
5287,1047-48,pass,withdrawn,1048-09-01,,57.98,4,4
5288,1047-48,pass,enrolled,1048-09-01,2.0,58.87,3,3
5289,1047-48,pass,enrolled,1048-09-01,2.0,76.65,4,4
5290,1047-48,pass,enrolled,1048-09-01,2.0,56.35,2,2
5291,1047-48,fail,repeating,1048-09-01,1.0,52.23,3,4
5292,1047-48,pass,enrolled,1048-09-01,2.0,53.75,2,2
5293,1047-48,pass,enrolled,1048-09-01,2.0,67.75,2,2
5294,1047-48,pass,enrolled,1048-09-01,2.0,49.2,1,1
5295,1047-48,pass,enrolled,1048-09-01,2.0,71.75,4,4
5296,1047-48,pass,enrolled,1048-09-01,2.0,66.5,2,2
5297,1047-48,pass,enrolled,1048-09-01,2.0,87.3,4,4
5298,1047-48,pass,enrolled,1048-09-01,2.0,57.9,4,4
5299,1047-48,pass,enrolled,1048-09-01,2.0,55.45,4,4
5300,1047-48,pass,enrolled,1048-09-01,2.0,64.1,4,4
5301,1047-48,pass,enrolled,1048-09-01,2.0,80.3,1,1
5302,1047-48,pass,enrolled,1048-09-01,2.0,57.3,4,4
5303,1047-48,pass,enrolled,1048-09-01,2.0,52.5,4,4
5304,1047-48,fail,repeating,1048-09-01,1.0,47.17,3,4
5305,1047-48,pass,enrolled,1048-09-01,2.0,68.55,4,4
5306,1047-48,pass,enrolled,1048-09-01,2.0,75.3,2,2
5307,1047-48,pass,enrolled,1048-09-01,2.0,56.2,2,2
5308,1047-48,pass,enrolled,1048-09-01,2.0,71.4,1,1
5309,1047-48,pass,enrolled,1048-09-01,2.0,65.33,4,4
531,1047-48,pass,enrolled,1048-09-01,3.0,59.7,1,1
5310,1047-48,pass,enrolled,1048-09-01,2.0,77.43,3,3
5311,1047-48,pass,enrolled,1048-09-01,2.0,73.6,1,1
5312,1047-48,pass,enrolled,1048-09-01,2.0,77.1,4,4
5313,1047-48,pass,enrolled,1048-09-01,2.0,68.6,3,3
5314,1047-48,pass,enrolled,1048-09-01,2.0,51.88,4,4
5315,1047-48,pass,enrolled,1048-09-01,2.0,70.15,4,4
5316,1047-48,pass,enrolled,1048-09-01,2.0,57.65,2,2
5317,1047-48,pass,enrolled,1048-09-01,2.0,64.3,3,3
5318,1047-48,pass,enrolled,1048-09-01,2.0,47.42,4,4
5319,1047-48,pass,enrolled,1048-09-01,2.0,63.15,4,4
532,1047-48,pass,enrolled,1048-09-01,3.0,58.7,4,4
5320,1047-48,pass,enrolled,1048-09-01,2.0,41.8,1,1
5321,1047-48,pass,enrolled,1048-09-01,2.0,71.75,2,2
5322,1047-48,fail,withdrawn,1048-09-01,,46.55,2,4
5323,1047-48,pass,enrolled,1048-09-01,2.0,86.68,4,4
5324,1047-48,pass,enrolled,1048-09-01,2.0,57.4,1,1
5325,1047-48,pass,enrolled,1048-09-01,2.0,51.3,2,2
5326,1047-48,pass,enrolled,1048-09-01,2.0,48.08,4,4
5327,1047-48,pass,enrolled,1048-09-01,2.0,58.93,3,3
5328,1047-48,pass,enrolled,1048-09-01,2.0,58.1,3,3
5329,1047-48,fail,repeating,1048-09-01,1.0,49.33,3,4
5330,1047-48,pass,enrolled,1048-09-01,2.0,59.6,3,3
5331,1047-48,pass,enrolled,1048-09-01,2.0,60.0,2,2
5332,1047-48,pass,enrolled,1048-09-01,2.0,56.83,4,4
5333,1047-48,pass,enrolled,1048-09-01,2.0,70.85,4,4
5334,1047-48,pass,enrolled,1048-09-01,2.0,55.23,4,4
5335,1047-48,pass,enrolled,1048-09-01,2.0,42.8,1,1
5336,1047-48,pass,enrolled,1048-09-01,2.0,74.12,4,4
5337,1047-48,pass,enrolled,1048-09-01,2.0,56.62,4,4
5338,1047-48,pass,enrolled,1048-09-01,2.0,53.95,2,2
5339,1047-48,pass,enrolled,1048-09-01,2.0,76.97,4,4
5340,1047-48,pass,enrolled,1048-09-01,2.0,50.1,4,4
5341,1047-48,pass,enrolled,1048-09-01,2.0,64.6,1,1
5342,1047-48,pass,withdrawn,1048-09-01,,42.5,1,1
5343,1047-48,pass,enrolled,1048-09-01,2.0,72.8,4,4
5344,1047-48,pass,enrolled,1048-09-01,2.0,65.72,4,4
5345,1047-48,pass,enrolled,1048-09-01,2.0,66.47,3,3
5346,1047-48,pass,enrolled,1048-09-01,2.0,71.17,3,3
5347,1047-48,pass,enrolled,1048-09-01,2.0,67.05,2,2
5348,1047-48,pass,enrolled,1048-09-01,2.0,65.6,1,1
5349,1047-48,pass,enrolled,1048-09-01,2.0,51.23,3,3
5350,1047-48,pass,enrolled,1048-09-01,2.0,74.15,2,2
5351,1047-48,pass,enrolled,1048-09-01,2.0,55.52,4,4
5352,1047-48,pass,enrolled,1048-09-01,2.0,94.2,2,2
5353,1047-48,pass,enrolled,1048-09-01,2.0,52.0,1,1
5354,1047-48,pass,enrolled,1048-09-01,2.0,69.25,2,2
5355,1047-48,pass,enrolled,1048-09-01,2.0,57.05,4,4
5356,1047-48,pass,enrolled,1048-09-01,2.0,67.7,1,1
5357,1047-48,pass,enrolled,1048-09-01,2.0,67.28,4,4
5358,1047-48,pass,enrolled,1048-09-01,2.0,53.3,2,2
5359,1047-48,pass,enrolled,1048-09-01,2.0,61.23,3,3
536,1047-48,fail,repeating,1048-09-01,2.0,39.55,2,4
5360,1047-48,pass,enrolled,1048-09-01,2.0,73.38,4,4
5361,1047-48,pass,enrolled,1048-09-01,2.0,75.2,2,2
5362,1047-48,pass,enrolled,1048-09-01,2.0,73.7,1,1
5363,1047-48,pass,enrolled,1048-09-01,2.0,76.23,3,3
5364,1047-48,pass,enrolled,1048-09-01,2.0,65.15,2,2
5365,1047-48,pass,enrolled,1048-09-01,2.0,58.05,4,4
5366,1047-48,pass,enrolled,1048-09-01,2.0,64.5,1,1
5367,1047-48,pass,enrolled,1048-09-01,2.0,67.95,2,2
5368,1047-48,pass,enrolled,1048-09-01,2.0,66.6,4,4
5369,1047-48,pass,enrolled,1048-09-01,2.0,48.0,3,3
537,1047-48,pass,enrolled,1048-09-01,3.0,46.8,4,4
5370,1047-48,pass,enrolled,1048-09-01,2.0,59.95,4,4
5371,1047-48,pass,enrolled,1048-09-01,2.0,68.38,4,4
5372,1047-48,pass,enrolled,1048-09-01,2.0,75.25,4,4
5373,1047-48,fail,withdrawn,1048-09-01,,35.4,0,2
5374,1047-48,pass,enrolled,1048-09-01,2.0,73.75,2,2
5375,1047-48,pass,enrolled,1048-09-01,2.0,54.65,4,4
5376,1047-48,pass,enrolled,1048-09-01,2.0,71.15,2,2
5377,1047-48,pass,enrolled,1048-09-01,2.0,85.4,1,1
5378,1047-48,pass,enrolled,1048-09-01,2.0,76.4,1,1
5379,1047-48,pass,enrolled,1048-09-01,2.0,48.5,4,4
538,1047-48,pass,enrolled,1048-09-01,3.0,54.93,3,3
5380,1047-48,pass,enrolled,1048-09-01,2.0,78.85,4,4
5381,1047-48,pass,enrolled,1048-09-01,2.0,55.4,1,1
5382,1047-48,pass,enrolled,1048-09-01,2.0,46.77,3,3
5383,1047-48,pass,enrolled,1048-09-01,2.0,62.47,3,3
5384,1047-48,pass,enrolled,1048-09-01,2.0,64.08,4,4
5385,1047-48,pass,enrolled,1048-09-01,2.0,61.75,4,4
5386,1047-48,fail,repeating,1048-09-01,1.0,37.9,0,1
5387,1047-48,pass,enrolled,1048-09-01,2.0,80.75,4,4
5388,1047-48,pass,enrolled,1048-09-01,2.0,76.38,4,4
5389,1047-48,pass,enrolled,1048-09-01,2.0,55.38,4,4
5390,1047-48,pass,enrolled,1048-09-01,2.0,56.23,3,3
5391,1047-48,pass,enrolled,1048-09-01,2.0,58.77,3,3
5392,1047-48,pass,enrolled,1048-09-01,2.0,64.0,1,1
5393,1047-48,pass,enrolled,1048-09-01,2.0,71.5,1,1
5394,1047-48,pass,withdrawn,1048-09-01,,66.53,4,4
5395,1047-48,pass,enrolled,1048-09-01,2.0,87.7,2,2
5396,1047-48,fail,repeating,1048-09-01,1.0,32.5,0,1
5397,1047-48,pass,enrolled,1048-09-01,2.0,54.47,3,3
5398,1047-48,pass,enrolled,1048-09-01,2.0,57.35,2,2
5399,1047-48,pass,enrolled,1048-09-01,2.0,77.97,4,4
540,1047-48,pass,enrolled,1048-09-01,3.0,65.42,4,4
5400,1047-48,pass,enrolled,1048-09-01,2.0,76.3,4,4
5401,1047-48,pass,enrolled,1048-09-01,2.0,55.5,1,1
5402,1047-48,pass,enrolled,1048-09-01,2.0,71.8,1,1
5403,1047-48,pass,enrolled,1048-09-01,2.0,70.55,4,4
5404,1047-48,fail,repeating,1048-09-01,1.0,38.48,2,4
5405,1047-48,fail,repeating,1048-09-01,1.0,49.1,3,4
5406,1047-48,pass,enrolled,1048-09-01,2.0,89.15,2,2
5407,1047-48,pass,enrolled,1048-09-01,2.0,75.85,4,4
5408,1047-48,pass,enrolled,1048-09-01,2.0,57.22,4,4
5409,1047-48,pass,enrolled,1048-09-01,2.0,61.45,2,2
5410,1047-48,fail,withdrawn,1048-09-01,,43.6,1,3
5411,1047-48,pass,enrolled,1048-09-01,2.0,93.3,1,1
5412,1047-48,pass,enrolled,1048-09-01,2.0,62.1,1,1
5413,1047-48,pass,enrolled,1048-09-01,2.0,62.1,3,3
5414,1047-48,pass,enrolled,1048-09-01,2.0,66.03,4,4
5415,1047-48,pass,enrolled,1048-09-01,2.0,71.72,4,4
5416,1047-48,pass,enrolled,1048-09-01,2.0,68.77,3,3
5417,1047-48,pass,enrolled,1048-09-01,2.0,60.78,4,4
5418,1047-48,pass,enrolled,1048-09-01,2.0,62.55,4,4
5419,1047-48,pass,enrolled,1048-09-01,2.0,78.35,4,4
5420,1047-48,pass,enrolled,1048-09-01,2.0,91.2,1,1
